age,body type,bust size,category,fit,height,rating,rented for,size,weight,user_id,item_id
26,hourglass,34d,top,fit,"5' 8""",8,everyday,16,145lbs,451,3145
26,hourglass,34d,dress,fit,"5' 8""",10,work,14,145lbs,451,4495
26,hourglass,34d,dress,fit,"5' 8""",8,work,12,145lbs,451,5076
28,hourglass,34d,blouse,fit,"5' 2""",10,everyday,14,145lbs,1341,373
28,hourglass,34d,dress,large,"5' 2""",10,party,14,145lbs,1341,605
28,hourglass,34d,dress,fit,"5' 2""",10,date,14,145lbs,1341,926
28,hourglass,34d,dress,small,"5' 2""",4,everyday,12,145lbs,1341,2558
28,hourglass,34d,shift,small,"5' 2""",6,everyday,8,145lbs,1341,2116
30,pear,36b,blouse,fit,"5' 2""",10,party,14,150lbs,20766,373
30,pear,36b,dress,fit,"5' 2""",10,party,20,150lbs,20766,1888
30,pear,36b,sheath,fit,"5' 2""",10,party,20,150lbs,20766,3341
30,pear,36b,dress,small,"5' 2""",10,work,20,150lbs,20766,120
30,pear,36b,top,fit,"5' 2""",10,everyday,8,150lbs,20766,4081
30,pear,36b,top,small,"5' 2""",8,date,20,150lbs,20766,4818
30,pear,36b,top,fit,"5' 2""",10,party,20,150lbs,20766,4928
27,straight & narrow,34b,blouse,fit,"5' 6""",10,date,8,125lbs,21101,373
27,straight & narrow,34b,tank,large,"5' 6""",8,party,4,125lbs,21101,942
27,straight & narrow,34b,blouse,small,"5' 6""",10,everyday,8,125lbs,21101,1677
27,straight & narrow,34b,top,fit,"5' 6""",8,work,4,125lbs,21101,21
27,straight & narrow,34b,dress,large,"5' 6""",10,work,1,125lbs,21101,3030
27,straight & narrow,34b,top,small,"5' 6""",8,everyday,8,125lbs,21101,4447
27,pear,32a,blouse,fit,"5' 5""",10,everyday,4,120lbs,651,373
27,pear,32a,dress,fit,"5' 5""",6,date,4,120lbs,651,507
27,pear,32a,dress,fit,"5' 5""",10,everyday,1,120lbs,651,1037
27,pear,32a,skirt,fit,"5' 5""",10,everyday,4,120lbs,651,1102
27,pear,32a,dress,small,"5' 5""",8,wedding,8,120lbs,651,462
27,pear,32a,dress,small,"5' 5""",8,party,1,120lbs,651,1471
27,pear,32a,dress,large,"5' 5""",6,date,4,120lbs,651,1824
27,pear,32a,shirtdress,fit,"5' 5""",10,everyday,1,120lbs,651,2816
27,pear,32a,dress,small,"5' 5""",8,everyday,1,120lbs,651,3060
27,pear,32a,dress,fit,"5' 5""",10,party,4,120lbs,651,2542
27,pear,32a,romper,small,"5' 5""",8,vacation,1,120lbs,651,3264
27,pear,32a,top,large,"5' 5""",8,everyday,4,120lbs,651,3748
27,pear,32a,top,fit,"5' 5""",10,everyday,4,120lbs,651,4081
46,hourglass,34d,blouse,fit,"5' 6""",10,date,14,145lbs,15133,373
46,hourglass,34d,dress,fit,"5' 6""",10,wedding,16,145lbs,15133,1256
46,hourglass,34d,dress,fit,"5' 6""",10,everyday,24,145lbs,15133,2055
46,hourglass,34d,sheath,fit,"5' 6""",10,party,16,145lbs,15133,2615
46,hourglass,34d,jacket,fit,"5' 6""",10,everyday,14,145lbs,15133,2636
46,hourglass,34d,dress,small,"5' 6""",10,vacation,14,145lbs,15133,2750
46,hourglass,34d,dress,fit,"5' 6""",8,work,14,145lbs,15133,2988
46,hourglass,34d,dress,fit,"5' 6""",10,work,16,145lbs,15133,3155
46,hourglass,34d,dress,fit,"5' 6""",10,vacation,12,145lbs,15133,3429
46,hourglass,34d,dress,small,"5' 6""",8,everyday,20,145lbs,15133,3464
46,hourglass,34d,maxi,large,"5' 6""",10,party,16,145lbs,15133,3041
46,hourglass,34d,dress,fit,"5' 6""",10,work,20,145lbs,15133,4132
46,hourglass,34d,dress,large,"5' 6""",8,work,14,145lbs,15133,4964
32,petite,34c,blouse,fit,"5' 2""",10,everyday,8,130lbs,2969,373
32,petite,34c,dress,fit,"5' 2""",10,work,8,130lbs,2969,404
32,petite,34c,dress,fit,"5' 2""",10,work,12,130lbs,2969,535
32,petite,34c,dress,small,"5' 2""",10,work,12,130lbs,2969,234
32,petite,34c,jacket,fit,"5' 2""",10,everyday,8,130lbs,2969,1140
32,petite,34c,dress,fit,"5' 2""",10,party,12,130lbs,2969,1604
32,petite,34c,dress,fit,"5' 2""",10,vacation,8,130lbs,2969,2508
32,petite,34c,dress,small,"5' 2""",6,everyday,12,130lbs,2969,2980
32,petite,34c,dress,large,"5' 2""",10,vacation,8,130lbs,2969,3521
32,petite,34c,sweater,fit,"5' 2""",10,everyday,8,130lbs,2969,2583
32,petite,34c,dress,fit,"5' 2""",10,everyday,12,130lbs,2969,4946
32,petite,34c,cardigan,large,"5' 2""",8,everyday,8,130lbs,2969,3840
27,straight & narrow,34c,blouse,fit,"5' 9""",10,date,20,150lbs,2426,373
27,straight & narrow,34c,jacket,small,"5' 9""",8,everyday,20,150lbs,2426,848
27,straight & narrow,34c,sweater,fit,"5' 9""",6,everyday,20,150lbs,2426,2309
27,straight & narrow,34c,dress,large,"5' 9""",10,vacation,12,150lbs,2426,4024
53,hourglass,36c,blouse,fit,"5' 4""",10,date,8,133lbs,14944,373
53,hourglass,36c,dress,fit,"5' 4""",10,other,12,133lbs,14944,1421
53,hourglass,36c,blazer,fit,"5' 4""",10,everyday,8,133lbs,14944,2139
53,hourglass,36c,culotte,fit,"5' 4""",10,other,8,133lbs,14944,2144
53,hourglass,36c,jumpsuit,small,"5' 4""",10,everyday,12,133lbs,14944,2863
53,hourglass,36c,jumpsuit,fit,"5' 4""",10,everyday,8,133lbs,14944,3161
53,hourglass,36c,dress,fit,"5' 4""",10,date,8,133lbs,14944,3226
53,hourglass,36c,top,large,"5' 4""",4,everyday,8,133lbs,14944,3981
53,hourglass,36c,jacket,fit,"5' 4""",10,everyday,8,133lbs,14944,4058
53,hourglass,36c,jacket,large,"5' 4""",8,everyday,8,133lbs,14944,4144
53,hourglass,36c,skirt,fit,"5' 4""",10,everyday,8,133lbs,14944,2040
36,straight & narrow,32a,blouse,fit,"5' 7""",10,everyday,4,105lbs,3849,373
36,straight & narrow,32a,gown,large,"5' 7""",8,formal affair,1,105lbs,3849,681
36,straight & narrow,32a,gown,large,"5' 7""",8,formal affair,1,105lbs,3849,767
36,straight & narrow,32a,tank,fit,"5' 7""",8,everyday,1,105lbs,3849,1012
36,straight & narrow,32a,gown,fit,"5' 7""",10,formal affair,2,105lbs,3849,1305
36,straight & narrow,32a,romper,fit,"5' 7""",10,date,1,105lbs,3849,1520
36,straight & narrow,32a,jumpsuit,fit,"5' 7""",8,work,1,105lbs,3849,1835
36,straight & narrow,32a,dress,large,"5' 7""",8,work,1,105lbs,3849,1902
36,straight & narrow,32a,shirt,fit,"5' 7""",10,work,4,105lbs,3849,2668
36,straight & narrow,32a,top,fit,"5' 7""",8,work,4,105lbs,3849,21
36,straight & narrow,32a,dress,fit,"5' 7""",10,everyday,4,105lbs,3849,2746
36,straight & narrow,32a,top,fit,"5' 7""",10,work,1,105lbs,3849,3054
36,straight & narrow,32a,dress,large,"5' 7""",8,wedding,1,105lbs,3849,3072
36,straight & narrow,32a,dress,fit,"5' 7""",10,party,4,105lbs,3849,3193
36,straight & narrow,32a,dress,large,"5' 7""",8,vacation,1,105lbs,3849,3330
36,straight & narrow,32a,dress,fit,"5' 7""",10,wedding,1,105lbs,3849,2991
36,straight & narrow,32a,top,large,"5' 7""",8,work,1,105lbs,3849,3548
36,straight & narrow,32a,dress,fit,"5' 7""",8,party,4,105lbs,3849,3565
36,straight & narrow,32a,dress,fit,"5' 7""",10,vacation,1,105lbs,3849,3689
36,straight & narrow,32a,dress,large,"5' 7""",8,everyday,4,105lbs,3849,3695
36,straight & narrow,32a,top,fit,"5' 7""",10,everyday,4,105lbs,3849,3748
36,straight & narrow,32a,gown,large,"5' 7""",8,wedding,1,105lbs,3849,3419
36,straight & narrow,32a,top,fit,"5' 7""",8,work,1,105lbs,3849,3970
36,straight & narrow,32a,dress,fit,"5' 7""",8,vacation,1,105lbs,3849,3082
36,straight & narrow,32a,top,fit,"5' 7""",10,work,4,105lbs,3849,3936
36,straight & narrow,32a,dress,fit,"5' 7""",10,everyday,1,105lbs,3849,4661
36,straight & narrow,32a,top,fit,"5' 7""",10,date,4,105lbs,3849,4810
36,straight & narrow,32a,dress,fit,"5' 7""",10,everyday,1,105lbs,3849,4024
34,straight & narrow,32a,blouse,fit,"5' 5""",10,everyday,4,115lbs,39988,373
34,straight & narrow,32a,dress,large,"5' 5""",8,party,4,115lbs,39988,2999
34,straight & narrow,32a,jacket,fit,"5' 5""",10,everyday,4,115lbs,39988,2738
34,straight & narrow,32a,dress,fit,"5' 5""",10,party,4,115lbs,39988,3442
34,straight & narrow,32a,pants,fit,"5' 5""",10,other,4,115lbs,39988,3659
51,hourglass,36c,blouse,fit,"5' 10""",10,everyday,8,138lbs,17563,373
51,hourglass,36c,dress,large,"5' 10""",8,everyday,8,138lbs,17563,663
51,hourglass,36c,dress,fit,"5' 10""",8,everyday,12,138lbs,17563,2679
51,hourglass,36c,dress,fit,"5' 10""",8,everyday,12,138lbs,17563,3689
51,hourglass,36c,jumpsuit,large,"5' 10""",6,other,8,138lbs,17563,3787
31,athletic,36b,dress,small,"5' 11""",6,wedding,20,160lbs,2410,374
31,athletic,36b,gown,fit,"5' 11""",10,formal affair,13,160lbs,2410,477
31,athletic,36b,dress,fit,"5' 11""",10,party,20,160lbs,2410,340
31,athletic,36b,dress,large,"5' 11""",10,wedding,12,160lbs,2410,1160
31,athletic,36b,dress,fit,"5' 11""",10,party,14,160lbs,2410,1327
31,athletic,36b,gown,small,"5' 11""",6,party,21,160lbs,2410,3029
28,athletic,36d,dress,small,"5' 8""",8,wedding,24,170lbs,15859,374
28,athletic,36d,sheath,fit,"5' 8""",10,wedding,24,170lbs,15859,1148
28,athletic,36d,dress,fit,"5' 8""",8,wedding,24,170lbs,15859,1635
28,athletic,36d,sheath,fit,"5' 8""",10,wedding,24,170lbs,15859,493
28,athletic,36d,sheath,fit,"5' 8""",10,wedding,24,170lbs,15859,2615
26,athletic,32b,dress,small,"5' 5""",8,wedding,8,126lbs,11306,374
26,athletic,32b,dress,small,"5' 5""",8,wedding,8,126lbs,11306,509
26,athletic,32b,dress,fit,"5' 5""",10,other,8,126lbs,11306,952
26,athletic,32b,gown,fit,"5' 5""",10,wedding,8,126lbs,11306,912
26,athletic,32b,dress,fit,"5' 5""",10,wedding,4,126lbs,11306,2858
25,straight & narrow,32b,dress,fit,"5' 4""",10,wedding,1,115lbs,36586,374
25,straight & narrow,32b,dress,fit,"5' 4""",10,formal affair,4,115lbs,36586,930
25,straight & narrow,32b,dress,small,"5' 4""",10,party,4,115lbs,36586,1193
25,straight & narrow,32b,dress,fit,"5' 4""",10,party,1,115lbs,36586,1067
25,straight & narrow,32b,dress,large,"5' 4""",8,party,1,115lbs,36586,2450
25,straight & narrow,32b,dress,fit,"5' 4""",10,party,4,115lbs,36586,3273
39,hourglass,38d,sheath,fit,"5' 8""",8,other,45,198lbs,6346,375
39,hourglass,38d,dress,small,"5' 8""",10,formal affair,35,198lbs,6346,577
39,hourglass,38d,dress,large,"5' 8""",10,party,39,198lbs,6346,536
39,hourglass,38d,dress,fit,"5' 8""",10,formal affair,45,198lbs,6346,2595
39,hourglass,38d,maxi,fit,"5' 8""",10,formal affair,40,198lbs,6346,4527
31,athletic,34c,sheath,fit,"5' 10""",6,party,12,157lbs,51365,375
31,athletic,34c,gown,fit,"5' 10""",6,formal affair,12,157lbs,51365,66
31,athletic,34c,dress,large,"5' 10""",8,party,12,157lbs,51365,889
31,athletic,34c,dress,large,"5' 10""",6,party,24,157lbs,51365,1054
31,athletic,34c,down,fit,"5' 10""",8,work,16,157lbs,51365,1804
31,athletic,34c,top,fit,"5' 10""",8,work,14,157lbs,51365,2155
36,athletic,36d,sheath,fit,"5' 9""",10,formal affair,24,175lbs,71061,375
36,athletic,36d,maxi,large,"5' 9""",10,formal affair,21,175lbs,71061,473
36,athletic,36d,dress,large,"5' 9""",10,party,20,175lbs,71061,963
36,athletic,36d,maxi,small,"5' 9""",8,party,20,175lbs,71061,1207
36,athletic,36d,sheath,fit,"5' 9""",10,formal affair,20,175lbs,71061,1973
54,petite,34a,dress,small,"5' 2""",8,other,8,113lbs,9627,376
54,petite,34a,dress,fit,"5' 2""",10,party,4,113lbs,9627,458
54,petite,34a,dress,fit,"5' 2""",8,date,4,113lbs,9627,1112
54,petite,34a,dress,fit,"5' 2""",10,party,4,113lbs,9627,186
54,petite,34a,dress,small,"5' 2""",8,everyday,8,113lbs,9627,2023
54,petite,34a,blazer,fit,"5' 2""",8,date,4,113lbs,9627,1309
54,petite,34a,dress,fit,"5' 2""",10,party,4,113lbs,9627,2077
54,petite,34a,jumpsuit,fit,"5' 2""",8,date,4,113lbs,9627,2078
54,petite,34a,dress,fit,"5' 2""",8,party,4,113lbs,9627,2707
54,petite,34a,shift,fit,"5' 2""",8,party,4,113lbs,9627,4215
50,hourglass,34c,jumpsuit,large,"5' 6""",8,party,8,130lbs,15059,377
50,hourglass,34c,jumpsuit,fit,"5' 6""",10,everyday,8,130lbs,15059,468
50,hourglass,34c,jumpsuit,large,"5' 6""",8,vacation,8,130lbs,15059,570
50,hourglass,34c,top,fit,"5' 6""",6,everyday,8,130lbs,15059,1021
50,hourglass,34c,top,large,"5' 6""",4,everyday,8,130lbs,15059,1056
50,hourglass,34c,dress,fit,"5' 6""",10,vacation,4,130lbs,15059,1491
50,hourglass,34c,romper,fit,"5' 6""",10,vacation,12,130lbs,15059,1779
50,hourglass,34c,top,large,"5' 6""",6,everyday,12,130lbs,15059,1966
50,hourglass,34c,dress,fit,"5' 6""",10,formal affair,14,130lbs,15059,2110
50,hourglass,34c,down,fit,"5' 6""",8,everyday,8,130lbs,15059,2158
50,hourglass,34c,dress,fit,"5' 6""",4,formal affair,8,130lbs,15059,2791
50,hourglass,34c,top,small,"5' 6""",8,vacation,8,130lbs,15059,3125
50,hourglass,34c,jumpsuit,fit,"5' 6""",10,formal affair,8,130lbs,15059,3722
50,hourglass,34c,dress,fit,"5' 6""",8,work,8,130lbs,15059,1781
50,hourglass,34c,dress,fit,"5' 6""",8,vacation,14,130lbs,15059,3754
50,hourglass,34c,top,fit,"5' 6""",10,vacation,8,130lbs,15059,4134
50,hourglass,34c,blouse,fit,"5' 6""",8,everyday,8,130lbs,15059,4150
50,hourglass,34c,jumpsuit,fit,"5' 6""",10,vacation,8,130lbs,15059,4417
50,hourglass,34c,top,fit,"5' 6""",10,everyday,8,130lbs,15059,5365
37,hourglass,32d,jumpsuit,fit,"5' 5""",10,party,12,145lbs,11285,377
37,hourglass,32d,jumpsuit,fit,"5' 5""",10,other,16,145lbs,11285,638
37,hourglass,32d,dress,fit,"5' 5""",10,party,16,145lbs,11285,2000
37,hourglass,32d,dress,fit,"5' 5""",10,party,12,145lbs,11285,616
37,hourglass,32d,gown,fit,"5' 5""",10,work,16,145lbs,11285,3443
37,hourglass,32d,skirt,fit,"5' 5""",10,wedding,16,145lbs,11285,3354
37,hourglass,32d,skirt,small,"5' 5""",10,wedding,16,145lbs,11285,4597
36,hourglass,36d,jumpsuit,small,"5' 6""",6,party,20,165lbs,11614,377
36,hourglass,36d,dress,fit,"5' 6""",8,date,20,165lbs,11614,1467
36,hourglass,36d,dress,fit,"5' 6""",8,vacation,20,165lbs,11614,1593
36,hourglass,36d,dress,fit,"5' 6""",8,everyday,20,165lbs,11614,2415
36,hourglass,36d,jumpsuit,fit,"5' 6""",8,party,20,165lbs,11614,3161
36,hourglass,36d,dress,fit,"5' 6""",10,everyday,20,165lbs,11614,3472
36,hourglass,36d,jumpsuit,fit,"5' 6""",4,date,24,165lbs,11614,4411
36,hourglass,36d,poncho,large,"5' 6""",10,everyday,17,165lbs,11614,4760
43,petite,34a,dress,fit,"5' 1""",10,work,1,110lbs,17788,378
43,petite,34a,sheath,fit,"5' 1""",10,party,1,110lbs,17788,392
43,petite,34a,sheath,fit,"5' 1""",10,party,1,110lbs,17788,392
43,petite,34a,sheath,fit,"5' 1""",10,party,1,110lbs,17788,1464
43,petite,34a,dress,fit,"5' 1""",10,party,4,110lbs,17788,2425
43,petite,34a,dress,small,"5' 1""",8,work,4,110lbs,17788,2870
43,petite,34a,dress,fit,"5' 1""",10,vacation,1,110lbs,17788,4570
55,hourglass,36b,dress,fit,"5' 5""",8,work,24,175lbs,13996,378
55,hourglass,36b,sheath,fit,"5' 5""",10,party,24,175lbs,13996,543
55,hourglass,36b,sheath,fit,"5' 5""",8,work,24,175lbs,13996,1213
55,hourglass,36b,dress,small,"5' 5""",10,work,28,175lbs,13996,1849
55,hourglass,36b,dress,fit,"5' 5""",10,work,20,175lbs,13996,1931
55,hourglass,36b,skirt,fit,"5' 5""",10,work,20,175lbs,13996,208
55,hourglass,36b,dress,fit,"5' 5""",10,party,20,175lbs,13996,3738
55,hourglass,36b,jacket,fit,"5' 5""",8,work,24,175lbs,13996,3781
55,hourglass,36b,top,fit,"5' 5""",10,everyday,24,175lbs,13996,721
28,petite,32c,dress,large,"5' 2""",6,work,1,112lbs,79941,378
28,petite,32c,sheath,fit,"5' 2""",10,work,1,112lbs,79941,1302
28,petite,32c,gown,small,"5' 2""",8,wedding,4,112lbs,79941,2541
28,petite,32c,gown,large,"5' 2""",8,wedding,1,112lbs,79941,3391
28,petite,32c,top,fit,"5' 2""",6,date,4,112lbs,79941,4234
27,pear,36b,dress,fit,"5' 7""",8,work,8,140lbs,10789,378
27,pear,36b,dress,large,"5' 7""",8,work,12,140lbs,10789,982
27,pear,36b,dress,large,"5' 7""",8,work,12,140lbs,10789,1280
27,pear,36b,dress,fit,"5' 7""",10,work,12,140lbs,10789,1615
27,pear,36b,shift,large,"5' 7""",8,work,12,140lbs,10789,2534
27,pear,36b,dress,large,"5' 7""",10,work,8,140lbs,10789,2714
27,pear,36b,shift,fit,"5' 7""",8,work,8,140lbs,10789,3338
27,pear,36b,shift,fit,"5' 7""",10,work,12,140lbs,10789,3351
27,pear,36b,shift,fit,"5' 7""",10,work,8,140lbs,10789,3465
27,pear,36b,dress,small,"5' 7""",8,party,14,140lbs,10789,3709
27,pear,36b,dress,large,"5' 7""",8,work,8,140lbs,10789,4248
32,full bust,32d,dress,large,"5' 4""",2,work,8,123lbs,27914,378
32,full bust,32d,gown,large,"5' 4""",10,wedding,4,123lbs,27914,936
32,full bust,32d,shift,fit,"5' 4""",8,work,8,123lbs,27914,1005
32,full bust,32d,dress,small,"5' 4""",10,work,12,123lbs,27914,1483
32,full bust,32d,dress,fit,"5' 4""",10,work,8,123lbs,27914,1800
32,full bust,32d,skirt,large,"5' 4""",8,formal affair,8,123lbs,27914,1680
32,full bust,32d,blazer,fit,"5' 4""",10,work,12,123lbs,27914,2012
32,full bust,32d,top,small,"5' 4""",10,vacation,8,123lbs,27914,2155
30,hourglass,36c,trench,fit,"5' 5""",8,everyday,8,130lbs,1257,379
30,hourglass,36c,dress,small,"5' 5""",8,party,8,130lbs,1257,739
30,hourglass,36c,dress,fit,"5' 5""",10,work,14,130lbs,1257,871
30,hourglass,36c,dress,fit,"5' 5""",10,work,8,130lbs,1257,874
30,hourglass,36c,dress,fit,"5' 5""",10,work,4,130lbs,1257,1007
30,hourglass,36c,dress,fit,"5' 5""",8,work,14,130lbs,1257,1068
30,hourglass,36c,sweater,fit,"5' 5""",10,everyday,14,130lbs,1257,1513
30,hourglass,36c,dress,small,"5' 5""",10,work,8,130lbs,1257,806
30,hourglass,36c,dress,fit,"5' 5""",10,work,8,130lbs,1257,1749
30,hourglass,36c,coat,fit,"5' 5""",10,everyday,8,130lbs,1257,2019
30,hourglass,36c,shift,fit,"5' 5""",10,work,14,130lbs,1257,2046
30,hourglass,36c,dress,fit,"5' 5""",10,work,14,130lbs,1257,1829
30,hourglass,36c,dress,fit,"5' 5""",10,party,4,130lbs,1257,2658
30,hourglass,36c,dress,fit,"5' 5""",10,party,4,130lbs,1257,2660
30,hourglass,36c,dress,fit,"5' 5""",10,party,4,130lbs,1257,2803
30,hourglass,36c,dress,fit,"5' 5""",8,everyday,14,130lbs,1257,2850
30,hourglass,36c,dress,fit,"5' 5""",10,party,8,130lbs,1257,2860
30,hourglass,36c,dress,fit,"5' 5""",10,work,8,130lbs,1257,2954
30,hourglass,36c,dress,fit,"5' 5""",10,date,4,130lbs,1257,3059
30,hourglass,36c,dress,fit,"5' 5""",10,party,8,130lbs,1257,2474
30,hourglass,36c,dress,fit,"5' 5""",10,party,8,130lbs,1257,1929
30,hourglass,36c,coat,fit,"5' 5""",10,everyday,8,130lbs,1257,3181
30,hourglass,36c,sweater,fit,"5' 5""",10,date,8,130lbs,1257,3277
30,hourglass,36c,shirt,fit,"5' 5""",10,work,4,130lbs,1257,3435
30,hourglass,36c,dress,fit,"5' 5""",10,party,8,130lbs,1257,3322
30,hourglass,36c,coat,fit,"5' 5""",10,everyday,12,130lbs,1257,3566
30,hourglass,36c,dress,fit,"5' 5""",10,work,8,130lbs,1257,4109
30,hourglass,36c,legging,fit,"5' 5""",10,other,14,130lbs,1257,4558
30,hourglass,36c,top,fit,"5' 5""",10,everyday,4,130lbs,1257,3676
30,hourglass,36c,coat,fit,"5' 5""",10,everyday,8,130lbs,1257,5431
30,hourglass,36c,coat,fit,"5' 5""",10,everyday,8,130lbs,1257,5289
37,full bust,38d,trench,fit,"5' 8""",8,everyday,20,160lbs,13748,379
37,full bust,38d,dress,fit,"5' 8""",10,everyday,20,160lbs,13748,2830
37,full bust,38d,dress,large,"5' 8""",8,work,20,160lbs,13748,2929
37,full bust,38d,dress,large,"5' 8""",8,everyday,20,160lbs,13748,2988
37,full bust,38d,dress,fit,"5' 8""",8,everyday,16,160lbs,13748,2904
37,full bust,38d,coat,fit,"5' 8""",8,everyday,20,160lbs,13748,3693
37,full bust,38d,sheath,small,"5' 8""",8,everyday,20,160lbs,13748,4840
37,full bust,38d,dress,fit,"5' 8""",10,everyday,14,160lbs,13748,4508
24,hourglass,36d,trench,large,"5' 5""",8,everyday,14,159lbs,7684,379
24,hourglass,36d,dress,fit,"5' 5""",10,work,12,159lbs,7684,234
24,hourglass,36d,dress,large,"5' 5""",8,vacation,14,159lbs,7684,1097
24,hourglass,36d,dress,fit,"5' 5""",10,work,12,159lbs,7684,1265
24,hourglass,36d,top,fit,"5' 5""",10,vacation,16,159lbs,7684,1364
24,hourglass,36d,dress,fit,"5' 5""",10,date,12,159lbs,7684,1703
24,hourglass,36d,romper,fit,"5' 5""",10,party,12,159lbs,7684,1779
24,hourglass,36d,dress,large,"5' 5""",8,everyday,14,159lbs,7684,1709
24,hourglass,36d,dress,fit,"5' 5""",10,work,16,159lbs,7684,2099
24,hourglass,36d,dress,large,"5' 5""",8,everyday,12,159lbs,7684,2229
24,hourglass,36d,skirt,small,"5' 5""",8,everyday,12,159lbs,7684,2995
24,hourglass,36d,dress,small,"5' 5""",8,party,16,159lbs,7684,3089
24,hourglass,36d,dress,small,"5' 5""",10,work,12,159lbs,7684,3346
24,hourglass,36d,dress,fit,"5' 5""",10,everyday,12,159lbs,7684,3378
24,hourglass,36d,tunic,fit,"5' 5""",10,everyday,12,159lbs,7684,2926
24,hourglass,36d,dress,large,"5' 5""",8,vacation,14,159lbs,7684,3274
24,hourglass,36d,dress,small,"5' 5""",8,date,16,159lbs,7684,4035
24,hourglass,36d,dress,small,"5' 5""",6,formal affair,12,159lbs,7684,5054
28,hourglass,32dd,dress,fit,"5' 5""",8,date,12,145lbs,463,381
28,hourglass,32dd,dress,fit,"5' 5""",10,wedding,12,145lbs,463,534
28,hourglass,32dd,dress,small,"5' 5""",6,everyday,14,145lbs,463,967
28,hourglass,32dd,dress,small,"5' 5""",10,wedding,16,145lbs,463,2115
28,hourglass,32dd,dress,fit,"5' 5""",10,party,12,145lbs,463,2410
28,hourglass,32dd,dress,large,"5' 5""",6,everyday,14,145lbs,463,3904
28,hourglass,32dd,shift,large,"5' 5""",6,everyday,8,145lbs,463,4461
39,hourglass,36d,dress,large,"5' 4""",10,everyday,24,175lbs,4922,381
39,hourglass,36d,dress,small,"5' 4""",8,party,24,175lbs,4922,234
39,hourglass,36d,dress,fit,"5' 4""",8,everyday,16,175lbs,4922,1491
39,hourglass,36d,shift,fit,"5' 4""",10,everyday,24,175lbs,4922,2744
39,hourglass,36d,dress,small,"5' 4""",10,everyday,24,175lbs,4922,2919
39,hourglass,36d,dress,small,"5' 4""",10,everyday,20,175lbs,4922,3006
39,hourglass,36d,dress,small,"5' 4""",10,everyday,24,175lbs,4922,948
39,hourglass,36d,dress,fit,"5' 4""",10,everyday,20,175lbs,4922,4575
44,athletic,36c,dress,large,"5' 7""",10,other,12,135lbs,2284,381
44,athletic,36c,dress,large,"5' 7""",8,everyday,12,135lbs,2284,732
44,athletic,36c,dress,fit,"5' 7""",10,everyday,14,135lbs,2284,933
44,athletic,36c,sheath,large,"5' 7""",8,other,12,135lbs,2284,1269
44,athletic,36c,pants,large,"5' 7""",8,other,8,135lbs,2284,1353
44,athletic,36c,sweater,fit,"5' 7""",10,everyday,14,135lbs,2284,1613
44,athletic,36c,dress,fit,"5' 7""",10,wedding,12,135lbs,2284,1720
44,athletic,36c,dress,fit,"5' 7""",10,everyday,8,135lbs,2284,1839
44,athletic,36c,dress,large,"5' 7""",8,everyday,12,135lbs,2284,1514
44,athletic,36c,sweater,large,"5' 7""",10,everyday,14,135lbs,2284,2337
44,athletic,36c,jumpsuit,fit,"5' 7""",8,wedding,12,135lbs,2284,2402
44,athletic,36c,top,fit,"5' 7""",10,everyday,14,135lbs,2284,3037
44,athletic,36c,dress,large,"5' 7""",8,everyday,8,135lbs,2284,3142
44,athletic,36c,dress,fit,"5' 7""",10,everyday,12,135lbs,2284,3169
44,athletic,36c,shift,large,"5' 7""",8,other,1,135lbs,2284,3368
44,athletic,36c,maxi,fit,"5' 7""",10,other,12,135lbs,2284,3498
44,athletic,36c,jumpsuit,fit,"5' 7""",10,wedding,12,135lbs,2284,2986
44,athletic,36c,dress,fit,"5' 7""",8,other,12,135lbs,2284,3770
44,athletic,36c,hoodie,large,"5' 7""",8,everyday,8,135lbs,2284,4705
44,athletic,36c,sweater,large,"5' 7""",8,everyday,8,135lbs,2284,4785
44,athletic,36c,shift,fit,"5' 7""",10,party,12,135lbs,2284,4754
44,athletic,36c,dress,fit,"5' 7""",10,other,12,135lbs,2284,5196
30,pear,32b,jumpsuit,fit,"5' 5""",8,party,1,120lbs,468,383
30,pear,32b,jacket,fit,"5' 5""",10,everyday,4,120lbs,468,677
30,pear,32b,dress,large,"5' 5""",6,party,4,120lbs,468,766
30,pear,32b,gown,fit,"5' 5""",10,wedding,1,120lbs,468,1169
30,pear,32b,dress,fit,"5' 5""",10,everyday,1,120lbs,468,3296
30,pear,32b,shirt,large,"5' 5""",8,work,4,120lbs,468,3435
32,petite,32b,jumpsuit,large,"5' 6""",2,date,1,110lbs,44402,383
32,petite,32b,sheath,large,"5' 6""",4,work,4,110lbs,44402,888
32,petite,32b,shift,fit,"5' 6""",10,work,1,110lbs,44402,2360
32,petite,32b,dress,small,"5' 6""",10,work,4,110lbs,44402,996
32,petite,32b,sheath,fit,"5' 6""",10,work,4,110lbs,44402,993
32,petite,32b,dress,fit,"5' 6""",8,work,1,110lbs,44402,4116
33,full bust,34d,jumpsuit,small,"5' 8""",2,vacation,16,145lbs,34146,383
33,full bust,34d,romper,fit,"5' 8""",10,party,14,145lbs,34146,1131
33,full bust,34d,dress,fit,"5' 8""",8,formal affair,16,145lbs,34146,1570
33,full bust,34d,shift,fit,"5' 8""",10,party,16,145lbs,34146,2033
33,full bust,34d,dress,small,"5' 8""",10,wedding,16,145lbs,34146,2372
